task_id,team_velocity,burn_down_gap,issue_churn,scope_change_pct,backlog_aging,blockers,lead_time,cycle_time,open_defects,closed_defects,external_dependencies,delayed
920,31.55271994318646,-5.4952237577743634,6,18.52769492547212,11.153886963641465,2,13.067272371233212,9.331990271673034,1,4,0,1
921,38.58905399887818,6.2614183097832,4,1.5859139913777103,18.106995304304938,1,5.329905537412571,1.496368845607789,2,4,3,0
922,21.787877604711518,0.8064977133134755,0,24.117439011105095,36.69275097223265,0,10.787532130624662,4.124728012106997,1,5,1,1
923,31.06375739317501,3.2206188392505437,5,0.0001384168934498442,21.771886543185232,0,10.438714642040516,3.7023664395922546,3,8,0,0
924,24.399033480486615,0.4099440691235968,0,8.136060375338369,22.866938544291486,0,15.209727016662168,1.0,1,3,1,0
925,39.56037303139874,-8.761885475704984,2,16.990869834155994,31.67268538967427,4,15.337942056964103,2.993311117904174,0,6,1,0
926,17.8145047617298,-4.303645816976692,1,1.128551846552972,14.987555007153382,3,10.082081473933275,5.530270072431371,1,5,4,0
927,25.528625221827294,3.361946688056912,3,2.083739533940174,19.66039378098748,1,8.10834027024883,6.509624186098776,2,0,2,0
928,33.01769500051617,0.83327908679922,4,1.9170359307055074,28.168448965985796,1,9.071914917947762,7.206892112956018,1,3,3,0
929,42.52419223387472,5.904949526528361,2,14.537743168024484,32.389022312783425,2,9.843845526233961,4.252638288631099,1,11,1,0
930,29.4739979114161,2.016372815185859,3,22.39813287596345,1.0,2,2.420120657137482,1.3008414360662504,0,2,2,1
931,25.558403786454413,-4.833509453513299,1,13.88592444280655,12.633312091046268,1,3.505509991007968,5.103519697655007,3,4,0,0
932,45.04925655552472,-3.98032068860317,3,15.08928380699179,10.016346936507253,1,10.924355960235303,7.7489837348930255,3,3,2,0
933,18.415888796670046,0.514586952616186,1,8.650041280199735,18.761748966079523,1,12.09970574799882,8.05175565548264,1,5,0,1
934,12.409552347039345,-11.570220330000527,3,0.4685289663883069,10.77327223406532,1,12.46203060193227,6.96489277467551,1,4,0,1
935,33.52011560042666,8.367209428114926,4,0.5403679437804093,26.641054995099086,2,7.36119405493003,2.2738097071394936,4,2,0,0
936,25.98356620517911,2.2087336818877863,0,22.207749162022782,21.72410341048901,0,8.982254230763191,4.610900311367825,3,2,0,1
937,21.830137462954294,6.1351729852443615,2,2.564310967991168,28.891901693541644,5,6.625153071731613,5.459934180812755,0,4,0,0
938,35.66685157839483,-7.903019704045845,2,24.99473429531488,29.53007957373568,2,13.517685586707323,5.784312868561329,1,4,0,1
939,31.95040571016959,6.2228258017762785,2,4.110565287781953,26.790860184158486,2,6.834673577684264,1.4428501582601765,2,6,2,0
940,25.487370954106172,11.157494555138744,2,16.865861098879737,16.642094488899755,1,5.653817240495015,9.112429901597931,1,3,2,1
941,19.757564810632843,-6.604391776886588,7,23.723886804522643,21.04277538756623,0,7.520988926121726,7.639051016507446,2,4,0,1
942,36.97965862624116,3.857008974518833,3,9.057231941050656,15.39126094680198,0,6.826188480539149,4.994548196092072,1,2,1,0
943,35.20160942366929,0.005549723436465733,6,18.360829718699733,6.352646860302091,2,7.7845404145199675,5.255555692324359,6,1,4,0
944,29.206593089764937,-7.722169241241222,3,8.771416086058379,29.537878470877153,0,10.706629703560079,4.000715649833734,3,10,2,0
945,44.77309596838133,2.464419859259349,4,7.623526419036134,19.15935372730703,0,8.38121363068128,7.47208044142687,2,3,1,0
946,21.43932186939078,4.168016024186742,3,5.045102064385973,4.973880358753872,1,6.224688693884316,2.685463217009239,0,3,1,1
947,17.79579863260209,-3.0056327633442343,3,20.523372672471613,25.36949571087601,1,6.039358151698465,5.22722094820435,1,5,1,1
948,24.464735440950044,5.8295826012761145,5,6.434676590228697,17.76051082377252,1,6.39171881315208,3.3252877681123945,1,4,1,1
949,29.635311869156016,-8.333817033945989,1,7.07895407264644,1.0,2,2.166303227878408,4.9647087472515254,1,3,0,1
950,31.946715594581534,-7.473780732248221,4,24.974243554969437,6.262707275353215,1,10.711925799601488,7.337995741528015,1,4,1,1
951,28.070111537149362,0.6829869779437618,3,8.182760886132995,12.993888413389037,0,9.851292734486208,3.713819219381544,3,3,0,0
952,32.816443172114376,0.12692638986135857,0,10.569362220801223,22.10512058443886,0,12.673898662985852,5.362132213761308,5,8,1,0
953,19.98768460647645,-3.5828674421205258,3,24.751386444370873,27.88019985050561,3,9.14213888036626,4.744539419134936,3,5,2,1
954,41.55011683258608,4.047972179859429,3,9.232508635435657,27.537689306975565,0,3.4805091281310947,3.531141789774942,1,5,0,0
955,29.34279057285945,2.6544715710797466,3,9.153800180896674,26.028629549303027,4,8.45578423352468,3.764814230463514,1,5,1,1
956,38.93836665270502,4.2906953546700795,1,20.692861655346505,19.65637628308021,2,8.553208898067027,3.7869972596784143,1,3,1,0
957,32.74180277102163,-0.6156821767613381,2,7.798259212192302,37.22232310598217,1,10.225346439940465,1.3894760884806594,1,4,1,0
958,33.65402575323027,3.0129013398917044,3,5.8446525910601785,26.99871243999886,0,13.393660697156317,4.68664976239579,1,5,0,0
959,34.558138241857634,-2.2282515151499727,2,10.580256379383057,22.2210536924229,1,4.294996925981571,5.155654407739616,1,5,1,0
960,33.58166848013852,10.269093450432978,3,17.516020014404816,25.665881057303604,2,9.700663620613044,1.9685078860451637,5,4,2,1
961,35.14178207894035,-4.062728850609929,1,1.0810756244816337,16.00964996844397,0,7.494999348705632,4.093933501817573,2,4,0,0
962,40.63322024105945,10.526487147291562,6,9.34790068046417,19.42756398965046,0,15.705908418365382,4.548636346212896,0,0,0,0
963,31.57216935761176,0.17443973544704283,0,8.656122548646008,1.0,0,10.645900020452881,6.616381690781777,1,5,0,0
964,35.672030060708096,-6.877554447843713,2,6.120458681550814,16.13252337522398,5,7.211372859467845,8.450331943976504,4,5,2,0
965,29.282114445702184,6.840396752443006,1,16.357183397608622,37.598880157667736,2,12.07793624675593,5.786878497758393,1,2,1,1
966,41.52093772359578,0.6295069419747951,1,7.2497520103419335,21.48375277287096,1,7.2628742710913325,2.245729483084504,2,3,5,0
967,24.58886158352584,4.2556204919011895,4,15.168288975200076,21.06739777361612,2,10.040750435402467,3.1507497511067055,1,2,1,1
968,44.40752346328652,6.119279592712966,2,12.608421036365675,29.98604095149281,3,6.84174773260171,5.146949942816468,3,5,0,0
969,29.678736394845252,1.6897777707251262,2,5.429746770647465,23.57825415622377,4,8.223944969630812,4.095031168842963,3,2,2,1
970,18.553799183055617,-2.961204224064073,2,6.6641514260545405,12.135161957434052,0,11.820485403418592,4.920001133355567,9,3,2,1
971,31.024835319286314,4.878566888346251,6,4.265001332664098,20.236575121903236,1,6.899537996217359,6.656550241597724,4,1,0,0
972,24.551586740200953,0.0037775372729777403,1,1.4157303712739462,8.647808753214854,0,1.0,4.656895755341691,1,8,0,0
973,36.72514839190979,3.4292890930420947,6,15.47971157762279,21.83612170620284,1,5.731916905957918,9.893557311235138,5,5,1,0
974,24.779008165580873,-10.768652868957307,3,16.819717347858358,11.62250047596059,1,12.449433129041742,1.844435912776301,2,10,0,1
975,26.430532534281763,2.2349085850492596,2,4.149999840216748,29.282946120337435,2,12.755555830709465,6.077879749733262,3,9,1,0
976,14.883674152435752,-3.1929291257251506,5,15.384809617151832,14.897593782286716,1,5.85134665257452,1.6634586195774466,2,6,2,1
977,26.381549446007387,8.266548185892653,6,24.552118501439452,11.75296090865455,2,3.2190060742685436,3.29457085338825,5,3,1,1
978,10.608965386968347,3.115436739445476,1,1.8600523734455532,18.871680116885216,2,6.5975956441641035,6.682970636444498,6,10,0,1
979,17.328777412114214,1.199288729246483,2,12.259271812471592,23.65391819129713,2,10.898411838265554,1.0,2,9,0,1
980,36.083317249154376,2.431549966751108,7,18.325955341096346,7.926680031601583,3,7.342504718371323,5.594187646459013,5,4,0,1
981,36.28640126920666,-4.9922042643835915,8,1.1502299457431726,14.787334026764134,2,2.0306274614817132,2.5125132367805776,2,7,0,0
982,33.40366049427972,8.11628345264027,3,19.456837349940393,21.05162305693403,0,9.701765604807319,4.860202439904225,0,2,3,1
983,22.264190854966294,9.956852092084523,4,24.48778092732215,33.38368549536527,0,11.096492593453068,3.740267037439397,1,6,1,1
984,29.61830915086416,1.9645675527410815,5,2.2121965883188293,1.0,0,12.74870902407859,5.028159165548992,2,7,2,0
985,29.971179687275452,7.952017842868193,2,20.55574763664813,26.151632036832382,0,1.8151367115122632,5.795039401101337,2,1,0,1
986,20.733082486459658,-2.845740993362669,0,9.464538612802356,16.164344355938926,2,11.434820975098205,7.117437136693045,1,4,0,1
987,42.027186414137205,-3.9855678311249036,4,3.602905060850295,15.05389653104332,2,8.55893626609771,5.278113296068846,2,1,0,0
988,37.018898324605374,0.20462374364461425,1,12.329830229908694,13.188730398642416,1,6.019466565265411,6.231144108570967,0,3,1,0
989,28.23228660936269,2.174705191839493,4,1.7879683945303926,16.36104416365744,2,3.0570160302556655,4.865247401181816,1,9,0,0
990,30.215086711956246,-1.9699334062156022,5,13.052535204179605,26.208172009119945,0,2.434227808207246,2.3146717095729827,1,8,1,1
991,31.66706246358042,2.688840951842419,3,0.4839197001012402,14.632135288447248,4,5.695454654474464,2.7215462177497542,3,4,2,0
992,13.666121052605675,1.5319474103670703,2,18.215286041818253,36.585920158136226,1,5.554379049926007,7.9834702454940505,2,3,2,1
993,28.022580939835226,-4.991533876455275,2,12.199242145289716,26.238667842924045,2,7.681124882857432,2.558718706971496,1,7,2,0
994,24.54412601601761,2.5939650872586064,1,11.473491523379515,21.979721251528705,1,12.442129812582767,5.381050405767997,3,6,0,1
995,21.987039920840676,4.317641212607606,6,4.9047873435520914,18.339438821833767,2,7.78895124082892,5.348978618539888,2,5,2,0
996,27.75119765691236,0.8573465879519547,4,9.031578894869144,31.898542038281022,2,3.3736687344886604,5.236149765108252,4,4,0,0
997,44.38149221479618,5.763240516308462,2,4.546735810541658,33.360196867583156,1,4.9447374768736685,7.045549089147657,0,2,0,0
998,35.12674289013608,-6.0870189674847595,3,18.384752513393483,8.386178527457556,3,9.005356368379001,3.7090401444465857,4,4,2,1
999,25.430568081737626,2.3397521106592585,4,4.975632485825682,12.9810189460091,1,5.742561864878743,4.576806941936609,2,1,0,0
1000,34.58066225084927,-5.851403531983874,5,15.418833176292877,26.346302063920273,1,7.650696284061686,4.3182436571190586,2,4,0,0
1001,41.194843492688015,-5.570406791165437,1,6.990187526693803,29.36680944444022,2,11.460311182885986,1.0,2,11,2,0
1002,37.39706946330215,-3.15465416868895,0,16.42455489808318,16.996594516907315,0,9.949120540042435,3.478589114602817,3,6,2,0
1003,30.477042959361395,-4.7103009178712245,5,13.511373973033558,12.57555140287497,1,6.353670990955349,7.131209596919378,1,2,0,1
1004,24.82450577835541,-2.739979093705689,1,10.585965791318,20.786126259665444,0,5.055062986055344,9.04775167351496,2,2,0,0
1005,35.58578650890872,-1.0707515535559438,4,16.825020835261785,34.76693430745984,2,13.908036638124619,6.900988878806279,1,6,1,1
1006,33.147883083374,4.185772431656922,4,10.393051790205728,20.41034260052142,2,5.89866537884631,5.777024514920327,1,5,0,0
1007,37.161545760221856,-1.6057951935285122,5,20.53426506437582,7.360592301748687,4,15.174034881917603,2.2492824193989507,1,8,1,1
1008,35.081374413455755,-7.928128533847963,2,18.239961455881648,21.095832275774207,4,12.857826944502598,5.370736264679869,1,3,0,1
1009,38.39642172255468,5.700339232475802,3,13.51597486282703,27.827480712298538,1,7.731041516304096,5.197458736123839,1,5,1,0
1010,25.718118307515457,-4.185450668075198,3,21.926517064649925,18.98622688650242,3,4.340451764883565,9.68229575492999,0,4,0,1
1011,40.539152525074606,-0.2936021355231436,4,20.721545536701388,32.581668124839105,1,8.11545078352207,1.5064283863124466,0,7,0,1
1012,31.580796837539197,2.2326825347035575,4,13.29598486551248,28.658490355174855,1,11.951310573213409,2.498050981465504,0,5,0,1
1013,46.602086981002124,0.998052092013914,2,1.7111923425199378,19.38241076303645,2,6.8600404866680735,7.423876884904436,0,6,2,0
1014,24.486497455283455,5.470897737607378,1,14.1499088049811,20.431440196404616,2,4.047678125378244,8.089010703347661,5,9,0,1
1015,43.887710425322,2.3950157169637944,3,8.881424739007137,1.5824029481677613,4,6.322946117620285,5.6625127769722345,2,7,0,0
1016,31.583286267701183,-4.30654789848554,6,13.502823570093353,32.10226724912163,1,9.170736810278672,4.27000029905522,1,6,3,1
1017,24.788655971084413,10.892810869958309,4,16.178261512439835,16.70482651329689,2,9.413538644728005,6.146058605025969,1,7,0,1
1018,26.128913327565428,0.9716673166911661,2,16.12096437126599,16.00043260723651,0,8.244432638386861,9.355633123212115,1,8,0,1
1019,27.437221534445438,-0.7367011331075312,5,16.838101087950037,14.501463934725829,1,6.6015336270004,3.704894155329938,2,9,1,1
1020,33.39332757121533,4.8196271152778545,0,16.98171562612537,24.566975624900962,2,7.633197015365066,5.930820758874868,3,4,2,1
1021,34.182683904284,1.247254729650361,3,2.732035467837604,8.713069992373407,0,6.619370778656276,4.5960970374100585,1,3,2,0
1022,25.41039996849137,1.9961409646966355,5,4.792808261432341,10.158272182874558,3,8.405759999583731,5.7389500771038735,2,5,0,1
1023,29.80516326191214,12.460919993003435,6,15.763525113558774,19.474748983006467,2,8.78816862806576,6.557202861291858,3,9,1,1
1024,47.13816286889491,-1.3756071412752333,2,10.204309718275917,13.734866684151319,0,7.26864104769856,3.8268278680696333,2,3,2,0
1025,43.82034536080569,-1.5888044700869792,4,19.071291132644088,23.35233573373082,1,5.472717896253242,6.961322495200549,1,5,1,0
1026,33.49058935739226,0.582892560062319,5,3.122732056570804,14.101107206338172,3,11.753053656781628,4.015456034108609,6,4,1,1
1027,30.304027825345603,5.357579677905193,1,4.7880748605134835,35.95036264375587,2,8.894034745514526,6.145114046884049,2,3,0,0
1028,30.96025061374609,-7.532670150951995,4,13.961616060911824,26.934575067844044,2,10.14947480660962,1.1144971112586282,2,8,1,0
1029,34.908143781843336,-9.827779457382526,4,12.518700481697467,26.808862123789485,2,5.773824111381209,6.526354619440531,1,2,0,1
1030,21.817659478412757,-2.9355763531007377,7,6.659928849417248,13.95038246178692,2,7.730520895100445,3.225529512289035,3,5,0,1
1031,27.94098770061324,-8.169614795296436,3,10.208581087628962,44.05679674439448,2,5.710858846625696,4.0003282488815195,3,8,2,1
1032,16.651327408979284,-2.1241567376281925,4,0.8745319514163269,15.609889857256722,1,12.243089418613977,1.0,3,3,2,1
1033,33.19378498084223,2.5124984806464514,3,0.9259526998593531,12.861897227098837,0,4.7522766982770355,4.550484460183789,0,6,2,0
1034,35.17756751762193,-4.453744317761318,3,2.3731750706217913,27.06742596955348,3,4.975554001996068,7.6566195499054714,0,6,1,1
1035,26.13450830160501,-7.134132883906712,1,14.419811330014012,21.952281329403313,1,8.203791300278043,1.8671083632612278,1,6,2,1
1036,42.59189410632026,0.34668580857673986,0,21.59291036532884,11.816156907588223,0,4.498753606666617,5.389062646471552,3,5,0,0
1037,20.193874695981272,4.312717423075851,10,6.5055822314893765,41.95847162088581,2,12.237359050719434,1.0,3,8,1,1
1038,18.28500095832144,-8.474867192583064,5,0.8484957430855061,29.755994981928378,2,3.770412566667943,4.699840468701517,2,3,1,1
1039,31.795614548479776,4.101161991529921,1,17.715677551307813,20.04005301267939,2,7.2869714484689645,6.716682421673195,2,4,0,1
1040,38.37678642089723,4.086531018691631,3,21.383805975126663,44.011101310832615,1,6.748570955307094,4.7829511763248185,0,6,1,1
1041,43.47142153166295,4.77042551078314,1,3.454319631577543,28.107801442882526,4,8.902149982407293,6.561092046416531,2,1,0,0
1042,26.328925897048478,6.092401074358432,1,9.643692398510003,19.880990302071066,2,5.593209779048933,3.995251753124254,2,5,1,0
1043,38.62944666745037,11.01006962329808,1,3.968421014755119,42.81437645176928,2,8.772687049659844,10.168693842938438,4,8,1,0
1044,29.69193224399434,-1.780460243095276,2,2.65893576523413,26.589847334742064,2,5.417079998671458,7.2017834885089655,4,5,2,0
1045,28.618981600473443,0.5478579003892905,0,16.20421346185936,26.152452623203697,2,4.971964897358867,5.4189297926726825,3,7,1,1
1046,37.069279499893376,-2.0821921662401275,3,24.188411904453282,16.136523728394977,1,7.3219188076471395,8.42385529044052,1,3,0,1
1047,35.21858302730736,0.009884223779053878,2,16.954140640519057,20.49413485699647,2,7.686507565409664,7.789124132258867,1,6,0,1
1048,17.388862744126005,7.664366778181559,9,24.620366570190455,15.893070041357849,2,7.157925267068494,3.9251903755346422,0,4,1,1
1049,41.81232279780717,-6.725072419653344,2,10.859881901757284,34.397357460414526,1,6.836982975014297,6.001575677961855,2,4,0,0
1050,41.04073083317961,-4.3052483608278775,5,22.446744720684002,3.905858565825369,1,12.093551146017756,4.408088173024453,4,3,2,1
1051,24.995498387923764,6.885904682522806,3,5.127105616657615,33.65870433064848,2,8.905145455238667,6.837258194040966,1,9,2,0
1052,33.16642826749927,5.100182534510449,2,2.9476091752698275,11.226574713020565,0,8.73256773955558,8.14374165061145,1,8,3,0
1053,33.95224149026191,-1.81565823408539,3,17.563001272810908,19.420787968364877,2,11.221848963512425,2.0402546420518184,1,6,1,1
1054,32.08539012659126,4.272010005603599,3,9.285208271565896,17.0478361217577,1,3.9194371238138643,5.23823153335676,5,5,1,0
1055,25.597558769236638,1.7060792124601663,3,7.94219006867754,14.798475135047932,0,14.236214690047236,7.924896230809729,0,1,0,0
1056,24.62701305649559,7.501373045004939,2,16.78201444994145,26.89784148135493,1,2.9626666223169487,6.5208119602305326,0,2,2,1
1057,29.795567432068438,0.3725479691338631,5,8.337101044237203,19.94810786671191,2,11.69424886832994,5.85508375291555,1,5,0,1
